,source,author,title,description,url,urlToImage,publishedAt,content
148,"{'id': 'reuters', 'name': 'Reuters'}",,German services sector weakens in Sept slightly more than initial estimate -PMI,"Germany's services sector shrank in September slightly more than initially expected as inflation and growing uncertainty hit demand, a survey showed on Wednesday, adding to signs that Europe's biggest economy may be heading for recession.",https://www.reuters.com/markets/europe/german-services-sector-weakens-sept-slightly-more-than-initial-estimate-pmi-2022-10-05/,https://www.reuters.com/resizer/D_kPpkrdb0DAjDoeSpEDtNFew7U=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/SZ2ZXAAS55POXOUJDITEWVHQBY.jpg,2022-10-05T08:12:10Z,"BERLIN, Oct 5 (Reuters) - Germany's services sector shrank in September slightly more than initially expected as inflation and growing uncertainty hit demand, a survey showed on Wednesday, adding to … [+1574 chars]"
149,"{'id': 'reuters', 'name': 'Reuters'}",,"Sliding output, orders hit Japan's factory activity in September","Japan's manufacturing activity grew at its slowest pace since the start of last year in September as a slide in output and new orders intensified due to weakening demand from China, the United States and other trading partners.",https://www.reuters.com/markets/asia/sliding-output-orders-hit-japans-factory-activity-sept-pmi-2022-10-03/,https://www.reuters.com/resizer/Abr0eGDArbeuLsbrhqDej1yjnIs=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/HYIY6HRDWRO4BBK6XZU6VGLF2Y.jpg,2022-10-03T00:44:00Z,"TOKYO, Oct 3 (Reuters) - Japan's manufacturing activity grew at its slowest pace since the start of last year in September as a slide in output and new orders intensified due to weakening demand from… [+1956 chars]"
150,"{'id': 'reuters', 'name': 'Reuters'}",,China leaves lending benchmarks unchanged amid global rates squeeze,"China kept its benchmark lending rates unchanged at a monthly fixing on Tuesday, as expected, as authorities appeared to hold off immediate monetary easing following rapid declines in the local currency and as central banks elsewhere tightened policy.",https://www.reuters.com/markets/europe/china-leaves-lending-benchmarks-unchanged-amid-global-rates-squeeze-2022-09-20/,https://www.reuters.com/resizer/Jq8AN6o12sbAYbCz4IjAPpJCC-0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/S7SI6HCI6NLTFASC4NPLHOY3F4.jpg,2022-09-20T02:37:49Z,"SHANGHAI, Sept 20 (Reuters) - China kept its benchmark lending rates unchanged at a monthly fixing on Tuesday, as expected, as authorities appeared to hold off immediate monetary easing following rap… [+3342 chars]"
151,"{'id': 'reuters', 'name': 'Reuters'}",,Britain's market rout stokes contagion fears around the globe,"The scale and speed of the sell-off in British assets has jolted world markets, raising concern about contagion as chaos in a major developed economy adds to unease already generated by sharp interest rate rises from the United States and elsewhere.",https://www.reuters.com/markets/europe/global-markets-britain-contagion-pix-graphic-2022-09-28/,https://www.reuters.com/resizer/tr4PuA-8cmaYEY34AKXNeOVZQpc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/TVZOUNFJ25MZNMTQT3FKGDDUBU.jpg,2022-09-28T16:53:23Z,"NEW YORK/LONDON, Sept 28 (Reuters) - The scale and speed of the sell-off in British assets has jolted world markets, raising concern about contagion as chaos in a major developed economy adds to unea… [+5666 chars]"
152,"{'id': 'reuters', 'name': 'Reuters'}",,Chinese economy's export pillar shows cracks from global slowdown,"China's exporters – the last reliable pillar of the world's second-largest economy as it struggled with the pandemic, weak consumption and a property crisis – are warning of hard times ahead as softer overseas markets force them to shed workers, shift to lowe…",https://www.reuters.com/world/china/chinese-economys-export-pillar-shows-cracks-global-slowdown-2022-09-15/,https://www.reuters.com/resizer/bn9lZvQHP3l8aTQF82kaHyWs6rM=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/K672I4DCBBJHDBQD4EDBOXINBE.jpg,2022-09-15T06:54:19Z,"BEIJING, Sept 15 (Reuters) - China's exporters the last reliable pillar of the world's second-largest economy as it struggled with the pandemic, weak consumption and a property crisis are warning of … [+4568 chars]"
153,"{'id': 'reuters', 'name': 'Reuters'}",,"Euro zone inflation hits record high 10%, raising pressure on ECB","Euro zone inflation zoomed past forecasts to hit 10.0% in September, a new record high that will reinforce expectations for another jumbo interest rate hike next month from the European Central Bank.",https://www.reuters.com/markets/europe/euro-zone-inflation-hits-record-high-10-raising-pressure-ecb-2022-09-30/,https://www.reuters.com/resizer/PcbxkYG4Ljqy5MogtDted7gTUs4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/WGJMJEDFSZPCLASZT7KRZRWY3Q.jpg,2022-09-30T09:20:11Z,"FRANKFURT, Sept 30 (Reuters) - Euro zone inflation zoomed past forecasts to hit 10.0% in September, a new record high that will reinforce expectations for another jumbo interest rate hike next month … [+4162 chars]"
154,"{'id': 'reuters', 'name': 'Reuters'}",,India's Aug retail inflation accelerates to 7% y/y as food prices surge,"India's retail inflation accelerated to 7% year-on-year in August, driven by a surge in food prices, adding pressure on the central bank to further hike interest rates later this month.",https://www.reuters.com/markets/asia/indias-aug-retail-inflation-accelerates-7-yy-food-prices-surge-2022-09-12/,https://www.reuters.com/resizer/kyXHqq2CGlI7XoNEFHvc8Ra4Gt8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/PBVUASGPPRKFFECQGGG7R7TR2Y.jpg,2022-09-12T12:39:54Z,"BENGALURU, Sept 12 (Reuters) - India's retail inflation accelerated to 7% year-on-year in August, driven by a surge in food prices, adding pressure on the central bank to further hike interest rates … [+6590 chars]"
155,"{'id': 'reuters', 'name': 'Reuters'}",,VIEW Japan intervenes in the market to prop up the yen,"Japan intervened in the foreign exchange market on Thursday for the first time since 1998 to shore up the battered yen, in the wake of the central bank's decision to maintain ultra-low interest rates that have hammered the currency. [nL1N30S30X]",https://www.reuters.com/markets/currencies/view-japan-intervenes-market-prop-up-yen-2022-09-22/,https://www.reuters.com/resizer/L68WugLnMZrKS6KSFosI6FUZxBM=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/PP2YSXW7RVLGVOK2IC6SWJ7G5I.jpg,2022-09-22T09:45:03Z,"LONDON/TOKYO, Sept 22(Reuters) - Japan intervened in the foreign exchange market on Thursday for the first time since 1998 to shore up the battered yen, in the wake of the central bank's decision to … [+6464 chars]"
156,"{'id': 'reuters', 'name': 'Reuters'}",,"UK market meltdown? Nothing to see here, Treasury minister says - Reuters UK","Britain's deputy finance minister on Saturday played down a historic collapse in the pound and government bonds in response to the country's new economic growth plan, which sent international investors heading for the exit.",https://www.reuters.com/world/uk/uk-market-meltdown-nothing-see-here-treasury-minister-says-2022-09-24/,https://www.reuters.com/resizer/AkBl1uuNyniwrBM8Ae-EEsaHzbE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/MY5GRQYNKZLLLMZUQKHQW7QG24.jpg,2022-09-24T08:19:00Z,"LONDON, Sept 24 (Reuters) - Britain's deputy finance minister on Saturday played down a historic collapse in the pound and government bonds in response to the country's new economic growth plan, whic… [+1552 chars]"
157,"{'id': 'reuters', 'name': 'Reuters'}",,INDIA RUPEE Rupee tipped to recover as U.S. yields fall on BoE decision - Reuters.com,"The Indian rupee is expected to open higher against the U.S. currency, after the Bank of England's decision to buy long-dated British bonds prompted a pullback in Treasury yields and the dollar index.",https://www.reuters.com/markets/europe/india-rupee-rupee-tipped-recover-us-yields-fall-boe-decision-2022-09-29/,https://www.reuters.com/resizer/R28n4zYi8pAb7Get7WaJNDg-J-8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/PC5VGVO2CBMZLMWNCANBAGAZKU.jpg,2022-09-29T02:46:00Z,"MUMBAI, Sept 29 (Reuters) - The Indian rupee is expected to open higher against the U.S. currency, after the Bank of England's decision to buy long-dated British bonds prompted a pullback in Treasury… [+2421 chars]"
158,"{'id': 'reuters', 'name': 'Reuters'}",,China finance ministry to issue an extra 5.5 bln yuan of treasury bonds in Hong Kong - Reuters.com,China's finance ministry said on Thursday that it will issue an additional 5.5 billion yuan ($773.18 million) worth of yuan-denominated sovereign bonds in Hong Kong on Oct. 12.,https://www.reuters.com/markets/asia/china-finance-ministry-issue-an-extra-55-bln-yuan-treasury-bonds-hong-kong-2022-10-06/,https://www.reuters.com/resizer/cziJB50wfE4DpSRI9mz_WK-oyiU=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/QNB6EL2G5BPQDFTYGB4X3TGXDQ.jpg,2022-10-06T03:04:00Z,"HONG KONG, Oct 6 (Reuters) - China's finance ministry said on Thursday that it will issue an additional 5.5 billion yuan ($773.18 million) worth of yuan-denominated sovereign bonds in Hong Kong on Oc… [+446 chars]"
159,"{'id': 'business-insider', 'name': 'Business Insider'}","sacevedo@insider.com (Sophia Acevedo, CEPF)",Bonds vs. savings account: The best fit will probably come down to when you'll need the money,Savings accounts and bonds are tools to earn interest on your savings. Savings accounts have easy access; bonds are ideal for long-term savings.,https://www.businessinsider.com/personal-finance/bonds-vs-savings-account,https://i.insider.com/62bf06daada84d0019b7b6ee?width=1200&format=jpeg,2022-09-16T19:01:53Z,"Insider's experts choose the best products and services to help make smart decisions with your money (heres how). In some cases, we receive a commission from our our partners, however, our opinions a… [+4672 chars]"
160,"{'id': 'business-insider', 'name': 'Business Insider'}",jsor@insider.com (Jennifer Sor),The 2-year Treasury just touched its highest level since 2007 as aggressive Fed moves send bonds yields soaring,"The biggest moves were in the short-dated part of the Treasury yield curve, suggesting investors are gearing up for more hawkish policy maneuvers.",https://markets.businessinsider.com/news/bonds/inflation-fed-rate-hike-treasury-yield-volatility-stocks-recession-risk-2022-9,https://i.insider.com/632db569b431eb001981615c?width=1200&format=jpeg,2022-09-23T14:32:45Z,"The two-year Treasury yield touched its highest level in 15 years on Friday, as aggressive moves by the Federal Reserve send bond yields soaring. 
The two-year Treasury, which is highly sensitive to… [+2225 chars]"
161,"{'id': 'business-insider', 'name': 'Business Insider'}",bevans@insider.com (Brian Evans),"China shifts US bond holdings offshore, potentially beyond the reach of any future currency sanctions, report says","The Cayman Islands saw a $38.5 billion rise in China's US Treasury holdings, and Bermuda saw a $7 billion increase.",https://markets.businessinsider.com/news/bonds/china-us-debt-treasury-holdings-currency-sanctions-bermuda-cayman-islands-2022-9,https://i.insider.com/62ed2b35a1c9b9001980580a?width=1200&format=jpeg,2022-09-22T17:18:48Z,"China has steadily trimmed its holdings of US government debt this year and moved some bonds to offshore tax havens where they could be protected from any future sanctions, according to a report from… [+1279 chars]"
162,"{'id': 'reuters', 'name': 'Reuters'}",,Spain to issue net 70 bln euros worth of bonds in 2023 - budget draft - Reuters,"Spain plans to issue a net 70 billion euros ($69.03 billion) worth of bonds in 2023, 5 billion euros less that it plans to issue in 2022, according to a budget draft released on Thursday by the government.",https://www.reuters.com/markets/europe/spain-issue-net-70-bln-euros-worth-bonds-2023-budget-draft-2022-10-06/,https://www.reuters.com/resizer/AlBzYdOEgTvyNpLLVj5nwJayvLk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/MRQGYURMJVPITEJ5RC43O4XRCE.jpg,2022-10-06T12:10:00Z,"MADRID, Oct 6 (Reuters) - Spain plans to issue a net 70 billion euros ($69.03 billion) worth of bonds in 2023, 5 billion euros less that it plans to issue in 2022, according to a budget draft release… [+362 chars]"
163,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Carla Mozée),US stocks drop for a 3rd day as Treasury yields spike and recession fears grow after Fed rate hike,The Fed-policy-sensitive 2-year Treasury yield rose to 4.1% for a fresh 15-year high. The 10-year Treasury yield leapt 19 basis points to 3.7%.,https://markets.businessinsider.com/news/stocks/stock-market-news-today-sp-500-extends-fed-spurred-selloff-2022-9,https://i.insider.com/62fab5be306b6300192ae959?width=1200&format=jpeg,2022-09-22T20:15:34Z,"US stocks finished lower Thursday, with the S&amp;P 500 sliding to a two-month low during the session as Treasury yields continued to climb following the Federal Reserve's latest interest rate increa… [+1719 chars]"
